nomal_backstepping 配置检查通过: /home/robot/ChenHong/YCX/VRT_PPC/example/rt/nomal_backstepping_runs/20260901_160639/nomal_backstepping.cfg
  joint=6, RL/NN=absent, barrier=true
  K1=62, K2=50
  reference A=0.02 rad, omega=0.523599 rad/s
  nominal_inertia6=0.135, v_limit=28, tau_limit6=1.3 Nm
  sine_duration=24 s, total_time=27 s
已连接机型: XMC7-R850-W0X3B1
跳过 MoveJ，当前姿态作为第六关节正弦中心和其余关节保持位置。
已进入第六关节 No-RL 反步力矩实验。
t=0.5 e6=-0.000392039 z1=-0.00456188 z2=-0.03445 tau6=0.130169 theta=0.05
t=10 e6=0.000239392 z1=0.00307582 z2=0.0148486 tau6=-0.112639 theta=0.00110684
t=10.5 e6=-0.000424929 z1=-0.0052884 z2=-0.0326138 tau6=0.247416 theta=0.000541529
t=11 e6=-0.000181558 z1=-0.00217694 z2=-0.014023 tau6=0.092375 theta=0.000264458
t=11.5 e6=-0.000306162 z1=-0.00357454 z2=-0.0227903 tau6=0.183845 theta=0.000142756
t=12 e6=-0.000209964 z1=-0.00242459 z2=-0.0130167 tau6=0.111595 theta=0.000102979
t=12.5 e6=-0.000334754 z1=-0.00389566 z2=-0.0246092 tau6=0.190197 theta=9.67288e-05
t=13 e6=-0.00013938 z1=-0.00166258 z2=-0.0124871 tau6=0.104558 theta=9.10822e-05
t=13.5 e6=-0.000321688 z1=-0.00396598 z2=-0.0221668 tau6=0.171872 theta=0.000149635
t=14 e6=-0.000425867 z1=-0.00542793 z2=-0.0285901 tau6=0.214508 theta=0.000192487
t=14.5 e6=-0.000218778 z1=-0.00286236 z2=-0.0152547 tau6=0.112212 theta=0.000124681
t=15 e6=-0.000133511 z1=-0.00176384 z2=-0.00828522 tau6=0.0580247 theta=7.40381e-05
t=15.5 e6=0.000541501 z1=0.00712067 z2=0.0361413 tau6=-0.275911 theta=0.000111163
t=16 e6=0.00120519 z1=0.0155126 z2=0.0740879 tau6=-0.533012 theta=0.00108964
t=16.5 e6=0.0010112 z1=0.0125487 z2=0.0655156 tau6=-0.4555 theta=0.00167417
t=17 e6=0.00117313 z1=0.0140584 z2=0.0719904 tau6=-0.525611 theta=0.00193803
t=17.5 e6=0.00117382 z1=0.0136975 z2=0.0648751 tau6=-0.44741 theta=0.00228214
t=18 e6=0.00127632 z1=0.014739 z2=0.0738728 tau6=-0.522582 theta=0.00235418
t=18.5 e6=0.00137043 z1=0.0159523 z2=0.0796061 tau6=-0.573915 theta=0.0027019
t=19 e6=0.00141762 z1=0.0169043 z2=0.0943143 tau6=-0.676845 theta=0.00284099
t=19.5 e6=0.00142304 z1=0.0175501 z2=0.096328 tau6=-0.688082 theta=0.00304795
t=20 e6=0.001178 z1=0.015051 z2=0.0788522 tau6=-0.564435 theta=0.00265576
t=20.5 e6=0.00148 z1=0.0193519 z2=0.0943627 tau6=-0.67685 theta=0.00312833
t=21 e6=0.00135854 z1=0.0179411 z2=0.0850065 tau6=-0.603612 theta=0.00329112
t=21.5 e6=0.000698626 z1=0.00918191 z2=0.0418285 tau6=-0.27962 theta=0.00247905
t=22 e6=0.000273907 z1=0.00351855 z2=0.016993 tau6=-0.129064 theta=0.00113111
t=22.5 e6=-0.000428525 z1=-0.00533324 z2=-0.0328354 tau6=0.24863 theta=0.00054932
t=23 e6=-0.000186351 z1=-0.00223446 z2=-0.0132723 tau6=0.094755 theta=0.000266258
t=23.5 e6=-0.000320304 z1=-0.00373975 z2=-0.0236654 tau6=0.192158 theta=0.000143476
t=24 e6=-0.000206848 z1=-0.0023886 z2=-0.00444658 tau6=0.115491 theta=0.000113544
t=24.5 e6=9.17992e-05 z1=0.00106003 z2=0.00569159 tau6=-0.0401925 theta=5.41565e-05
t=25 e6=9.20388e-05 z1=0.0010628 z2=0.00570645 tau6=-0.0401715 theta=3.00772e-05
t=25.5 e6=9.32373e-05 z1=0.00107663 z2=0.00578075 tau6=-0.0407383 theta=2.03618e-05
t=26 e6=9.37166e-05 z1=0.00108217 z2=0.00581048 tau6=-0.0410101 theta=1.64955e-05
t=26.5 e6=9.875e-05 z1=0.00114029 z2=0.00612255 tau6=-0.0216748 theta=1.52684e-05
t=27 e6=0.000112412 z1=0.00129805 z2=0.0069696 tau6=-0 theta=1.67992e-05
实验完成。日志: nomal_backstepping_log.csv
